pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575876.2981694,23119326.0178676,22169526.0656203,21218521.5574371,20285876.5952579,23503749.553125,23952211.1889945
22576233.880927,23118733.7911028,22170074.4412907,21218756.9115841,20285763.621683,23503099.3809214,23952565.9402816
22576590.4240707,23118138.3400165,22170617.0590244,21218990.2943961,20285651.0766868,23502452.8862826,23952913.9937631
22576949.1377226,23117543.6658911,22171164.5310453,21219224.5303954,20285537.1495005,23501806.0939955,23953265.6194748
22577305.8532703,23116949.3126984,22171709.6064133,21219460.4670532,20285420.9944481,23501156.1617333,23953612.949292
22577663.319002,23116353.6662264,22172257.0103172,21219695.1583253,20285310.0548514,23500508.169507,23953962.1712253
22578019.5654142,23115759.6689083,22172803.991665,21219930.5100184,20285194.1186837,23499859.0550673,23954311.7030162
22578376.4365967,23115164.4455442,22173350.0344066,21220166.7696093,20285081.9050964,23499213.5146914,23954665.0276877
22578735.3277261,23114569.4209111,22173898.1792069,21220401.7632021,20284968.7111313,23498562.4595399,23955013.4317668
22579091.799403,23113979.239196,22174444.9369241,21220636.3317467,20284854.3411175,23497912.8407079,23955362.5852758
22579450.28722,23113382.5673319,22174991.4844521,21220872.3854303,20284741.0439494,23497269.5753257,23955713.5592234
22579809.6820992,23112787.5151816,22175536.7409182,21221106.4693022,20284630.0266249,23496618.9826413,23956062.8928665
22580164.6602797,23112193.5037037,22176084.2593189,21221342.1192759,20284515.3592759,23495970.420299,23956419.1078328
22580522.0858331,23111598.8764464,22176632.2191344,21221578.0103756,20284403.7226656,23495321.5442114,23956766.0627928
22580882.0720142,23111005.7692404,22177179.0182067,21221812.9206372,20284289.0015595,23494671.5846945,23957115.1910922
22581236.5632087,23110410.288593,22177727.6775729,21222050.4879652,20284177.8292363,23494026.8649681,23957467.897352
22581594.0467157,23109816.6118929,22178272.8546523,21222283.4133329,20284067.3379099,23493377.9436788,23957817.7771988
22581955.352716,23109223.4314807,22178819.2504988,21222519.8990099,20283953.3959834,23492727.3569825,23958174.6293592
22582311.4556143,23108627.9265422,22179366.587512,21222753.2160754,20283840.0237094,23492080.1960732,23958519.762584
22582668.0573004,23108032.1780804,22179914.9975,21222990.3399278,20283727.8177656,23491431.2434004,23958873.5283883
22583026.9764229,23107440.4662572,22180462.8434951,21223225.2227388,20283615.6808274,23490783.0653127,23959224.2536024
22583384.9327182,23106846.669262,22181011.2797627,21223462.4915492,20283503.3539052,23490135.1857926,23959575.8275007
22583745.4189879,23106253.912749,22181558.4278266,21223698.3182285,20283391.5975136,23489489.4997604,23959928.4821815
22584103.6587024,23105657.1681831,22182105.5886917,21223933.4421936,20283279.9826423,23488839.7340397,23960277.6217379
22584462.5161359,23105066.1693076,22182654.9629246,21224169.5695521,20283168.7443627,23488191.8645073,23960631.1120254
22584819.877048,23104471.6898649,22183201.5806007,21224405.2849976,20283054.9987585,23487545.5845311,23960980.3740344
22585178.5427191,23103877.9246368,22183751.1027901,21224639.6719965,20282946.0751184,23486897.2116931,23961335.5226122
22585539.8565159,23103282.4333343,22184297.1638332,21224876.3077233,20282833.2271267,23486245.8693052,23961687.2689172
22585897.7430887,23102690.8402237,22184844.7872557,21225110.9609067,20282720.8135875,23485598.8144009,23962040.1051574
22586257.1546049,23102096.9901386,22185394.7074674,21225348.0994445,20282611.9824229,23484952.9860426,23962393.9148825
