carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1526655,23119403.2805946,22169467.4429574,21218528.1956654,20285889.1252686,23503682.4255051,23952229.4101451
22576254.7528944,23118808.5902748,22170013.6777115,21218763.0377428,20285775.0646299,23503033.9464919,23952578.9306541
22576611.4549717,23118213.8895317,22170559.9770073,21218997.9571615,20285661.0559009,23502385.4883881,23952928.5782805
22576968.2610068,23117619.2242989,22171106.3279003,21219232.9430365,20285547.1851691,23501737.0533835,23953278.2913135
22577325.114124,23117024.6518152,22171652.7670254,21219467.847366,20285433.4349246,23501088.645964,23953628.1479225
22577682.097733,23116430.1165893,22172199.2880966,21219702.8691199,20285319.748496,23500440.2738126,23953978.0438402
22578039.1268278,23115835.5664588,22172745.8619853,21219937.9557736,20285206.2089931,23499791.8861503,23954328.0566637
22578396.2686331,23115241.0834597,22173292.488204,21220173.0103718,20285092.7615177,23499143.5569441,23954678.2374582
22578753.5138195,23114646.6257668,22173839.2121605,21220408.1142983,20284979.3766165,23498495.1649822,23955028.456314
22579110.8152369,23114052.2299121,22174385.9902824,21220643.3000192,20284866.1383532,23497846.8757142,23955378.8053426
22579468.2400842,23113457.8405024,22174932.8054318,21220878.5040064,20284753.0014247,23497198.5848171,23955729.2539731
22579825.730375,23112863.4809753,22175479.6919159,21221113.7833125,20284639.935016,23496550.2670032,23956079.7608959
22580183.274565,23112269.230506,22176026.7119755,21221349.0287391,20284526.9211911,23495902.0441361,23956430.4318616
22580540.9432642,23111674.9439928,22176573.7575269,21221584.3730191,20284414.0985863,23495253.8416375,23956781.1779089
22580898.7152362,23111080.7689283,22177120.8893497,21221819.7551111,20284301.3968839,23494605.6100336,23957131.9613043
22581256.5434901,23110486.5833335,22177668.0402895,21222055.131356,20284188.6961966,23493957.4323624,23957482.9663381
22581614.4493673,23109892.4250268,22178215.3433809,21222290.6100742,20284076.1790988,23493309.2584493,23957834.0224901
22581972.4653674,23109298.357833,22178762.6866155,21222526.0974249,20283963.7266543,23492661.1265037,23958185.1726419
22582330.5291551,23108704.2642485,22179310.0513004,21222761.5698797,20283851.3359091,23492012.9399769,23958536.4251701
22582688.7241815,23108110.2745549,22179857.5177841,21222997.1805297,20283739.0853996,23491364.868699,23958887.7868347
22583046.9994759,23107516.2514833,22180405.108695,21223232.7939017,20283626.9347198,23490716.7299823,23959239.2212607
22583405.3615401,23106922.334679,22180952.6557761,21223468.4261679,20283514.9368666,23490068.6275201,23959590.8160928
22583763.8210155,23106328.401576,22181500.3045916,21223704.1035941,20283402.9902871,23489420.5924983,23959942.4679478
22584122.3446238,23105734.5616848,22182048.0556956,21223939.8322793,20283291.1131452,23488772.5441563,23960294.2252889
22584480.9205153,23105140.7438311,22182595.8219116,21224175.57898,20283179.35678,23488124.5047997,23960646.0436299
22584839.6494915,23104546.9095469,22183143.7117312,21224411.3731669,20283067.7359045,23487476.507827,23960998.0247329
22585198.4282308,23103953.1856742,22183691.6478681,21224647.208066,20282956.1832686,23486828.521289,23961350.1472406
22585557.2816607,23103359.4839645,22184239.6595666,21224883.0941702,20282844.7159125,23486180.5735111,23961702.2930464
22585916.2901527,23102765.7960849,22184787.7926257,21225119.0111886,20282733.4289162,23485532.6493349,23962054.5383864
22586275.3357409,23102172.1732525,22185335.8892151,21225354.9763435,20282622.1381967,23484884.7469977,23962406.9274698
22586634.4527432,23101578.6077532,22185884.1318444,21225590.9617678,20282510.9744016,23484236.7946837,23962759.3977918
22586993.6402544,23100985.0424656,22186432.3862491,21225827.009495,20282399.9474295,23483588.9542925,23963111.9525437
22587352.9611029,23100391.5307994,22186980.7711861,21226063.0506524,20282289.0076148,23482941.0984312,23963464.6719015
22587712.3603757,23099798.0539337,22187529.1394472,21226299.2181126,20282178.2100905,23482293.209581,23963817.4267201
22588071.8644552,23099204.6340335,22188077.7036338,21226535.3268997,20282067.4684683,23481645.4186807,23964170.2833619
22588431.4290796,23098611.200247,22188626.2180535,21226771.539628,20281956.7960925,23480997.626226,23964523.2868149
22588791.0994739,23098017.8549006,22189174.8206893,21227007.7836153,20281846.297913,23480349.8651036,23964876.393256
22589150.8089399,23097424.5349466,22189723.5223868,21227244.1199914,20281735.8638826,23479702.0879548,23965229.5955428
22589510.6208005,23096831.2648656,22190272.2877594,21227480.3884477,20281625.5000902,23479054.338647,23965582.8112252
22589870.5743162,23096238.0071104,22190821.1239389,21227716.7249719,20281515.284259,23478406.6099241,23965936.2470549
22590230.5176668,23095644.8200654,22191370.0251679,21227953.1142602,20281405.1569606,23477758.9455759,23966289.7225197
22590590.5920811,23095051.6686269,22191919.0066123,21228189.5680459,20281295.1306843,23477111.2823676,23966643.3119708
22590950.7910264,23094458.524824,22192468.0061319,21228426.0589914,20281185.188322,23476463.5996844,23966997.0162725
22591311.0184155,23093865.4625562,22193017.1730316,21228662.5258227,20281075.380967,23475815.9608955,23967350.7898171
22591671.420044,23093272.4231955,22193566.3117107,21228899.0813239,20280965.6543426,23475168.315406,23967704.7080906
22592031.8359774,23092679.4106858,22194115.5575897,21229135.6590761,20280856.0091637,23474520.7204723,23968058.6971376
22592392.3429087,23092086.441626,22194664.8995828,21229372.3178564,20280746.4392725,23473873.1532217,23968412.8031729
22592752.9083795,23091493.536812,22195214.2309543,21229608.9915553,20280637.0388195,23473225.6565865,23968766.9996215
22593113.6008143,23090900.6666317,22195763.70604,21229845.7124862,20280527.7127765,23472578.0728825,23969121.2822448
22593474.4121254,23090307.8131074,22196313.2119659,21230082.4428511,20280418.475035,23471930.5560935,23969475.675642
22593835.2624459,23089714.9760944,22196862.7565823,21230319.2284766,20280309.3899729,23471283.0682042,23969830.1846879
22594196.2023551,23089122.2423532,22197412.4159965,21230556.0610937,20280200.3284732,23470635.6035269,23970184.79619
22594557.2101153,23088529.5125088,22197962.1437532,21230792.9334066,20280091.4222156,23469988.1612828,23970539.4990724
22594918.3954139,23087936.8293342,22198511.9120565,21231029.8270053,20279982.6121762,23469340.693125,23970894.3219883
22595279.5367942,23087344.1739515,22199061.8051939,21231266.7565509,20279873.8590727,23468693.2921972,23971249.2396401
22595640.8503737,23086751.5352484,22199611.7091806,21231503.7579226,20279765.2830385,23468045.9097814,23971604.240809
22596002.2478643,23086159.0164198,22200161.7010298,21231740.7784036,20279656.7601323,23467398.5151708,23971959.3409477
22596363.6510388,23085566.4622644,22200711.7513365,21231977.8499215,20279548.3028496,23466751.1615514,23972314.5344943
22596725.2076024,23084973.9663192,22201261.8773876,21232214.9591115,20279439.9855137,23466103.8065963,23972669.8509255
22597086.8614435,23084381.5207017,22201812.0988407,21232452.0704372,20279331.7592343,23465456.4837216,23973025.2517066
22597448.5899795,23083789.086661,22202362.3306377,21232689.3069376,20279223.6824346,23464809.2098686,23973380.8007578
22597810.4149675,23083196.762768,22202912.6580427,21232926.5236205,20279115.6777446,23464161.9606128,23973736.4295247
22598172.2419035,23082604.4465489,22203463.09695,21233163.7594192,20279007.7229113,23463514.7097738,23974092.1235814
22598534.2766143,23082012.1175221,22204013.54592,21233401.0832324,20278899.8982219,23462867.4835511,23974447.9546813
22598896.3074216,23081419.8861946,22204564.0547233,21233638.4176041,20278792.2076135,23462220.2510663,23974803.871453
22599258.4739441,23080827.6754898,22205114.6663641,21233875.7921765,20278684.5783228,23461573.1098553,23975159.9019104
22599620.6961429,23080235.5048027,22205665.3537623,21234113.1994368,20278577.077349,23460925.8983444,23975516.0262935
