pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575878.5869799,23119329.2688571,22169524.9115921,21218521.5460147,20285877.5946228,23503748.8625467,23952214.7688235
22576235.7587758,23118732.8712597,22170071.0326073,21218755.2082126,20285763.7054811,23503100.2593022,23952564.4214848
22576592.3907048,23118137.0887146,22170618.4212883,21218990.9340641,20285650.8553667,23502452.4556322,23952915.0448789
22576949.2103244,23117542.8755005,22171163.4655988,21219226.3062315,20285536.3578221,23501803.8885289,23953264.4811632
22577305.2522804,23116949.733721,22171710.0881918,21219459.1476212,20285422.2775359,23501156.9741826,23953613.138438
22577662.6404137,23116354.4181723,22172255.2406016,21219698.3457149,20285309.5259833,23500507.3778612,23953963.3578972
22578017.826582,23115761.0292209,22172803.8982067,21219929.6146026,20285194.9796311,23499859.6769078,23954312.8183056
22578375.5683797,23115165.452574,22173350.9884508,21220165.5086916,20285081.2582874,23499211.3036521,23954662.2285169
22578734.1564206,23114571.9945782,22173895.6425009,21220400.7178894,20284968.1036604,23498562.5899303,23955014.1190803
22579091.6187796,23113976.3263601,22174444.3979535,21220634.8490452,20284855.8517618,23497914.2782832,23955363.9255056
22579446.5101447,23113382.0248683,22174991.6079905,21220869.9951147,20284740.8055782,23497265.0609227,23955715.588275
22579808.8838394,23112786.3664006,22175537.8732452,21221106.5526293,20284629.2888809,23496618.7017893,23956063.6586603
22580163.2393642,23112194.8032355,22176084.8500951,21221340.4437569,20284514.9819027,23495969.1704834,23956415.6582
22580521.2236577,23111599.3021802,22176632.0529812,21221577.1722332,20284401.2021956,23495321.6138087,23956767.9698618
22580879.4865546,23111004.9379647,22177179.0057193,21221812.4069227,20284292.1312987,23494671.6094027,23957119.7011874
22581238.0124164,23110410.4279623,22177726.0357236,21222047.5487931,20284177.2922986,23494024.1071982,23957468.3895368
22581594.8600412,23109815.2475758,22178272.5477829,21222284.1862394,20284065.491204,23493375.9326003,23957820.8956169
22581952.0055733,23109221.1034201,22178819.0967365,21222520.6426441,20283952.361815,23492727.9483206,23958170.0129517
22582312.2072013,23108628.6355388,22179367.0222368,21222755.2844964,20283838.4953494,23492080.30878,23958522.8005151
22582670.2789579,23108032.8119413,22179916.3640965,21222988.7076309,20283727.0487405,23491431.5481266,23958873.2166473
22583028.297296,23107440.8419246,22180463.3848496,21223225.3922805,20283615.0125256,23490785.0649932,23959224.1511623
22583385.2869901,23106846.6956337,22181010.8489563,21223461.5063936,20283503.9254829,23490134.4760844,23959577.176552
22583744.9696415,23106252.098505,22181555.9705145,21223697.5301113,20283391.029331,23489487.5060662,23959928.3102438
22584104.5704592,23105658.8180517,22182105.5630659,21223931.5043962,20283279.1995806,23488840.4414933,23960278.2557547
22584461.5553562,23105064.5057223,22182652.8214401,21224169.2961316,20283169.093124,23488190.7899128,23960631.0130452
22584819.527422,23104471.9644011,22183200.8131047,21224402.9826534,20283056.9643397,23487543.0815046,23960984.0782228
22585180.264536,23103877.125219,22183750.5640048,21224641.0858978,20282944.3600043,23486896.8386566,23961335.7406125
22585537.9749004,23103284.1692885,22184299.8336008,21224877.1761123,20282832.7686926,23486247.5334746,23961687.3912138
22585898.933854,23102690.2183207,22184845.9926787,21225111.4911961,20282722.4054272,23485601.0725664,23962039.6745947
22586255.5453976,23102097.7789515,22185392.7576351,21225346.8135273,20282611.0455308,23484952.9835711,23962391.8623452
22586614.1646979,23101501.9019247,22185942.1787188,21225583.0151897,20282499.8136671,23484305.4070886,23962742.7124667
22586974.3623582,23100909.5627059,22186491.4499521,21225821.3313027,20282385.5171079,23483656.2555912,23963098.1013164
22587335.2648231,23100316.3043568,22187038.3213303,21226054.4661483,20282276.7428531,23483009.4796692,23963449.3834375
22587694.2757163,23099722.0251227,22187588.1853135,21226293.1253277,20282165.2662946,23482361.6550717,23963802.0125602
