pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.6312498,23119404.5327354,22169466.3309385,21218529.1635574,20285890.4792804,23503681.8812279,23952230.5447987
22576255.1951527,23118809.9636028,22170012.5862312,21218764.049755,20285776.4391444,23503033.2564429,23952580.017204
22576611.904135,23118215.3258476,22170558.837025,21218998.7750636,20285662.3556008,23502384.9791387,23952929.3500724
22576968.7005048,23117620.5140949,22171104.9069374,21219233.6240179,20285548.632633,23501736.5212729,23953279.1395651
22577325.7542245,23117025.8743467,22171651.1286374,21219469.0830244,20285434.6331128,23501088.0886253,23953628.8695248
22577682.4373323,23116431.34345,22172197.7306613,21219703.894615,20285320.9974843,23500439.7248056,23953978.6794087
22578039.4896738,23115836.75053,22172744.2463877,21219938.9924296,20285207.5987247,23499791.3248321,23954328.5332026
22578396.6964758,23115242.1103092,22173290.8862802,21220174.1500429,20285094.3516006,23499143.1122611,23954678.6694084
22578753.880935,23114647.5103127,22173837.5724707,21220409.2807987,20284981.1816001,23498494.7508024,23955028.8684016
22579111.3614034,23114053.1523475,22174384.4829625,21220644.5257952,20284867.7948746,23497846.4445597,23955378.9339141
22579468.5974711,23113458.7389321,22174931.235833,21220879.5708597,20284754.7033781,23497198.1008814,23955729.3865813
22579826.1031759,23112864.6115082,22175478.0882537,21221114.7656358,20284641.7407326,23496549.9471215,23956079.9865173
22580183.8231918,23112270.145877,22176025.3115009,21221350.1938505,20284528.4465319,23495902.023093,23956430.6920484
22580541.1497575,23111675.7241079,22176572.3406281,21221585.3408759,20284415.6069222,23495253.6833313,23956781.4236737
22580898.8484984,23111081.6911024,22177119.4540776,21221820.7914867,20284302.8116186,23494605.4805471,23957132.2291781
22581256.5483389,23110487.523169,22177666.6441518,21222055.9635722,20284190.249349,23493957.2024465,23957483.1592175
22581614.5925958,23109893.5612272,22178213.8746794,21222291.3241433,20284077.6813234,23493308.837582,23957834.0012954
22581972.5002622,23109299.3769524,22178761.1535431,21222526.8272672,20283965.1545638,23492660.6494499,23958185.4416866
22582330.6562806,23108705.2376938,22179308.1905148,21222762.4825903,20283852.9946844,23492012.5092825,23958536.8240756
22582688.9595436,23108111.155378,22179855.6056716,21222997.9417595,20283740.5789905,23491364.380202,23958888.1099072
22583047.1046191,23107517.4230729,22180403.4346988,21223233.5046468,20283628.4124471,23490716.1322316,23959239.7448038
22583405.5485128,23106923.6032865,22180950.9050363,21223468.9132542,20283516.3059239,23490068.1381558,23959591.1240276
22583764.0561981,23106329.6008663,22181498.5017061,21223704.6379533,20283404.2574853,23489420.1941566,23959943.0656752
22584122.6022472,23105736.0576659,22182046.2578115,21223940.1932359,20283292.4955189,23488772.1429842,23960294.4893172
22584481.065608,23105142.2997648,22182594.0555791,21224175.9461374,20283180.8637036,23488124.2764569,23960646.4306104
22584839.7767307,23104548.5964742,22183141.8337304,21224411.698383,20283069.1827295,23487476.3435869,23960998.2471027
22585198.6339117,23103954.9465815,22183689.6494226,21224647.6114496,20282957.8492933,23486828.5649886,23961350.038913
22585557.6578888,23103361.1630123,22184237.4501236,21224883.6778981,20282846.6230657,23486180.7112407,23961702.1186118
22585916.6887672,23102767.4151587,22184785.6661375,21225119.6182808,20282735.1270475,23485532.7317668,23962054.6968076
22586276.090648,23102173.496297,22185333.8040367,21225355.4568297,20282623.8404352,23484884.7855556,23962407.190769
22586635.2678374,23101579.9909754,22185881.9661201,21225591.5689453,20282512.6338293,23484236.9866614,23962759.6770576
22586994.3763008,23100986.063514,22186430.1654447,21225827.5487732,20282401.5259787,23483589.1183819,23963112.1769747
22587353.6707475,23100392.6943827,22186978.8070145,21226063.6029134,20282290.3256525,23482941.2042246,23963464.8832355
22587712.8228379,23099799.2293607,22187527.2056015,21226299.9303813,20282179.4295043,23482293.4627586,23963817.469652
22588072.2052584,23099205.9170735,22188075.6932572,21226535.8467139,20282068.7515295,23481645.8138764,23964170.4965114
22588431.7347794,23098612.3257757,22188624.5338549,21226772.1168122,20281958.2225339,23480997.8946283,23964523.483872
22588791.1966871,23098018.9553008,22189173.2252192,21227008.0984051,20281847.7491734,23480350.206595,23964876.3524404
22589150.6858754,23097425.719605,22189721.7877648,21227244.4621847,20281737.3594222,23479702.4474388,23965229.5382981
22589510.5934584,23096832.3528609,22190270.3289126,21227480.6096893,20281627.0720566,23479054.6744951,23965582.8228482
22589870.2429708,23096239.228141,22190819.3199899,21227717.1360866,20281516.7595119,23478406.9338946,23965936.1798887
22590230.3596706,23095645.9642881,22191368.1020814,21227953.7076234,20281406.5378881,23477759.0853213,23966289.7280474
22590590.5486048,23095052.5799662,22191917.1028148,21228189.8620369,20281296.5113575,23477111.1118088,23966643.2772279
22590950.6045467,23094459.6485646,22192466.0102568,21228426.3943838,20281186.4406219,23476463.4533425,23966996.8961802
22591310.5987517,23093866.4270634,22193015.1182835,21228663.1073131,20281076.46992,23475815.856641,23967350.5465275
22591670.7457446,23093273.3376023,22193564.378895,21228899.7379892,20280966.6639643,23475168.0605976,23967704.3156156
22592031.2455984,23092680.2085015,22194113.5494203,21229136.3372607,20280857.0883654,23474520.6766983,23968058.2412296
22592391.8445755,23092087.287495,22194662.7765209,21229372.923952,20280747.7952527,23473873.3959069,23968412.2393619
22592752.2975625,23091494.2541399,22195212.2332591,21229609.4361269,20280638.5809008,23473225.9841892,23968766.6037982
22593112.898949,23090901.346967,22195761.7604451,21229846.2494609,20280529.1678096,23472578.4071424,23969120.8954912
22593473.8957847,23090308.4538174,22196311.0301184,21230082.8486211,20280419.8950147,23471930.7010686,23969475.2839478
22593834.9057382,23089715.5579131,22196860.759177,21230319.481702,20280310.8844472,23471283.138636,23969829.8414857
22594195.6491592,23089122.6947344,22197410.6745028,21230556.2222121,20280201.9134967,23470635.7099345,23970184.4952925
22594556.6498101,23088529.8926505,22197960.4383247,21230793.3571582,20280092.9063088,23469988.3105073,23970539.1753735
22594917.7539049,23087937.1176871,22198510.3735739,21231030.3213654,20279984.0766319,23469340.9180457,23970894.1009385
22595279.0844369,23087344.8419396,22199060.1067291,21231267.2414091,20279875.2102902,23468693.6431036,23971249.1421916
22595640.8579197,23086752.3715852,22199609.8956414,21231504.195687,20279766.5861199,23468046.3035569,23971604.2593927
22596002.027056,23086159.7044851,22200159.9249087,21231740.9465066,20279658.3616374,23467398.8869989,23971959.0672466
22596363.6467495,23085567.2268046,22200709.8982446,21231977.9446926,20279549.8075006,23466751.7349656,23972314.1702569
22596725.3488989,23084974.751057,22201260.0886148,21232215.1483824,20279441.2600551,23466104.3888349,23972669.6938802
22597087.0942105,23084382.3310734,22201809.9882918,21232452.3212149,20279333.1026179,23465457.0933909,23973025.097228
22597448.8159065,23083789.9433213,22202360.2699333,21232689.3773789,20279224.9033236,23464809.7886118,23973380.4574999
22597810.6088895,23083197.4134399,22202910.6985038,21232926.6688202,20279116.9133401,23464162.3425859,23973736.0178852
22598172.630228,23082604.9005728,22203461.2493937,21233163.8569272,20279008.9599342,23463515.1757702,23974091.6861293
22598534.7201527,23082012.5095324,22204011.3205146,21233401.5303804,20278901.3069302,23462868.0030056,23974447.5174093
22598896.830439,23081420.2612125,22204562.0925807,21233638.7871377,20278793.4689913,23462220.7717815,23974803.6463605
22599258.9339743,23080828.0628158,22205112.6923212,21233876.2605176,20278685.9073218,23461573.768085,23975159.349906
22599621.2528662,23080235.8110999,22205663.3314261,21234113.6708043,20278578.5018886,23460926.4677598,23975515.6188055
22599983.5670095,23079643.7673697,22206214.2651987,21234351.03068,20278471.023512,23460279.4542244,23975871.9350015
22600345.8967266,23079051.4599574,22206765.0344531,21234588.6428301,20278363.8608271,23459632.4011201,23976228.1490685
22600708.2907739,23078459.1431763,22207315.9921358,21234826.0255613,20278256.5224365,23458985.1960129,23976584.4985462
22601071.0886137,23077867.1762316,22207866.7409271,21235063.8420697,20278149.3982931,23458338.3177877,23976941.1517686
22601433.7993664,23077275.1568121,22208417.90743,21235301.4868212,20278042.667073,23457691.5095957,23977297.8179971
22601796.8039887,23076683.2709624,22208969.2006847,21235539.2861839,20277935.6336906,23457044.194934,23977654.6367603
22602159.8609389,23076091.3521184,22209520.2983952,21235777.0369294,20277828.7118737,23456397.1294374,23978011.4671896
22602522.701786,23075499.5578858,22210071.6443381,21236014.3856756,20277721.8414416,23455750.0627653,23978368.0991738
22602885.702115,23074907.8264919,22210622.9996464,21236252.2576746,20277615.2758958,23455103.1031515,23978725.3137455
22603248.6638219,23074316.0850673,22211174.2539485,21236490.0895168,20277508.7442517,23454455.9601728,23979082.4547627
22603611.9318573,23073724.3587333,22211725.5949943,21236727.9748782,20277402.1566352,23453809.2083163,23979439.5434816
22603975.3887043,23073132.7729388,22212277.1762503,21236965.6934935,20277295.8412434,23453162.2758621,23979796.85427
22604338.8076032,23072541.2795101,22212828.5682592,21237203.7932709,20277189.3770138,23452515.539178,23980154.4353691
22604702.0247137,23071949.5222851,22213380.2494404,21237441.5331717,20277083.1430782,23451868.557362,23980512.0824879
22605065.5925199,23071358.1394239,22213932.1936173,21237679.7089638,20276977.143444,23451221.6706705,23980869.8872567
22605429.2393141,23070766.5383052,22214483.9507019,21237917.6295299,20276871.229808,23450574.7916807,23981227.6818627
22605792.9227713,23070174.7509693,22215035.6194404,21238155.7241665,20276765.4799904,23449927.8629034,23981585.5492646
22606157.0003735,23069583.5339545,22215587.602601,21238393.5567252,20276659.7373916,23449281.0779336,23981943.1651022
22606520.5679141,23068991.8231464,22216139.5436652,21238631.5194914,20276554.0515097,23448634.4603537,23982301.1767566
22606884.4185129,23068400.6366141,22216691.9737245,21238869.6529559,20276448.5370069,23447987.6732364,23982659.3159801
22607248.4434843,23067809.3113814,22217244.0362726,21239107.8818443,20276343.0365322,23447340.9434752,23983017.4939307
22607612.4369386,23067218.0065145,22217796.1336543,21239346.2990948,20276237.5857026,23446694.2038826,23983375.6580213
22607976.2990683,23066626.6641438,22218348.4596879,21239584.5983692,20276132.4843169,23446047.2684202,23983734.3203136
22608340.5903759,23066035.5704149,22218900.9598587,21239822.8041252,20276027.2835311,23445400.5715145,23984092.9028572
22608704.8199191,23065444.2521771,22219453.4652789,21240061.1048224,20275922.1201595,23444753.6800012,23984451.5727858
22609069.2670238,23064853.2184865,22220005.885822,21240299.6403602,20275817.4141803,23444106.9316169,23984810.2240724
22609433.944815,23064262.1797085,22220558.1931239,21240538.212012,20275712.4182216,23443460.1689934,23985169.1391842
22609798.3902049,23063671.2440802,22221110.9268376,21240776.9284406,20275607.7428818,23442813.6729234,23985528.1813931
22610163.0630371,23063080.1111099,22221663.6912193,21241015.474527,20275503.2281086,23442167.1706561,23985887.0676969
22610528.0293476,23062488.866425,22222216.139514,21241254.1140865,20275398.7349709,23441520.6649416,23986246.1070998
22610892.7307238,23061897.8928367,22222769.0300234,21241492.7693533,20275294.6385749,23440874.0630499,23986605.3058722
22611257.5124083,23061306.8735918,22223321.9172847,21241731.593243,20275190.4964502,23440227.3996866,23986964.7412232
22611622.6622207,23060716.1044523,22223874.8008923,21241970.2843455,20275086.3754344,23439581.046683,23987324.2090966
22611987.6795733,23060125.3726091,22224427.9081925,21242208.7990965,20274982.35218,23438934.6534308,23987683.793156
22612352.9241867,23059534.4856866,22224980.8297502,21242447.5851121,20274878.3688182,23438288.2277395,23988043.5339191
22612718.5320649,23058943.6062759,22225533.9345771,21242686.2252696,20274774.1730392,23437641.6678167,23988403.0817317
22613083.7346769,23058352.8829715,22226087.1755264,21242925.115572,20274670.214808,23436995.1269797,23988762.7611988
22613449.3655436,23057762.12476,22226640.3261268,21243164.0236716,20274566.7490412,23436348.8754413,23989122.5916041
22613815.0430061,23057171.6257158,22227193.557137,21243403.1740968,20274463.109899,23435702.9590796,23989482.7431528
22614180.9682002,23056581.1065407,22227746.9676516,21243642.2086465,20274359.4872395,23435056.9659917,23989842.8757917
22614546.4543999,23055990.6431811,22228300.1938695,21243881.5391296,20274256.0701931,23434410.7149723,23990202.9788409
22614912.2140508,23055400.3341454,22228853.8879933,21244120.6008961,20274152.9359202,23433764.3625274,23990563.2142962
22615277.965435,23054809.8970786,22229407.5423936,21244359.7211946,20274049.7297009,23433118.18005,23990923.7068877
22615643.8568845,23054219.5294445,22229961.3923863,21244598.862959,20273946.4032453,23432471.8128052,23991284.472081
22616010.0788347,23053629.1548862,22230515.2529055,21244838.0606569,20273843.4794265,23431825.4031192,23991645.1820227
22616376.1275529,23053038.8161679,22231069.1802246,21245077.1909783,20273740.4835463,23431179.4349542,23992005.7887215
22616742.6287887,23052448.6873908,22231623.1368683,21245316.3742982,20273637.6559896,23430533.427684,23992366.5574678
22617108.9821818,23051858.1127541,22232177.0214524,21245555.902896,20273535.0406269,23429887.4751726,23992727.5247069
22617475.2805023,23051267.5549257,22232730.9097906,21245795.12958,20273432.2684612,23429241.1240455,23993088.4923601
22617841.7645469,23050677.3219445,22233284.8132936,21246034.6255234,20273329.6586048,23428594.9648772,23993449.5888101
22618208.457083,23050087.2701047,22233838.8554637,21246274.2362593,20273227.0857061,23427948.7863348,23993810.8910753
22618575.1883136,23049497.3551327,22234392.9159639,21246513.847085,20273124.8356329,23427302.8103757,23994172.263957
22618942.2163813,23048907.3399717,22234947.0761849,21246753.3064213,20273022.3590297,23426656.8207949,23994533.8211345
22619308.9408129,23048317.2813742,22235501.3576907,21246993.0411828,20272920.0441839,23426010.6117776,23994895.6624375
22619675.7766342,23047727.1487741,22236055.867264,21247232.649882,20272818.1806494,23425364.3395947,23995257.5585506
22620042.7858422,23047137.1095748,22236610.4011703,21247472.4667339,20272716.3803469,23424718.3119233,23995619.3880905
22620410.147156,23046547.2363621,22237164.8274243,21247712.2490087,20272614.5970986,23424072.2466239,23995981.3702205
22620777.2488161,23045957.1550714,22237719.5044946,21247951.7387487,20272512.9526141,23423426.3875361,23996343.6024973
22621144.8059346,23045367.2040707,22238274.1988455,21248191.7256124,20272411.435146,23422780.7799404,23996705.7549781
22621512.2543525,23044777.3144976,22238828.8824034,21248431.3505619,20272309.8367051,23422135.1820314,23997067.8873736
22621879.9526455,23044187.5292513,22239383.5498826,21248671.1851654,20272208.6635169,23421489.3389003,23997430.068966
22622247.3569057,23043597.6789519,22239938.4829434,21248911.2368534,20272107.2760529,23420843.402736,23997792.4408584
22622614.7332242,23043008.1959209,22240493.4393185,21249151.0761783,20272006.2755344,23420197.8904221,23998154.9879155
22622982.3895539,23042418.6649054,22241048.5025678,21249391.0140302,20271905.054578,23419552.0754734,23998517.4476277
22623350.1174822,23041829.0919181,22241603.3948117,21249630.8222102,20271803.8474813,23418906.3099901,23998879.9541678
22623717.8648697,23041239.2209132,22242158.7959124,21249870.8670767,20271702.7940775,23418260.3711458,23999242.781194
22624085.7483604,23040649.9532098,22242713.9782384,21250111.087598,20271601.9947521,23417614.566419,23999605.8976835
22624453.7893617,23040060.6029818,22243269.269778,21250351.4101101,20271501.2626204,23416968.8825771,23999968.8997638
22624821.873285,23039471.3951657,22243824.8225185,21250591.2887095,20271400.8189384,23416323.1696955,24000331.8621967
22625190.2435864,23038882.0611876,22244380.360204,21250831.3679534,20271300.2608846,23415677.644998,24000694.9797656
22625558.7659893,23038292.5305121,22244935.6765786,21251071.4302327,20271200.1450227,23415031.986372,24001058.2505856
22625926.8123875,23037703.2302311,22245491.266228,21251311.4207566,20271099.7804802,23414386.168046,24001421.8217734
22626295.2186575,23037114.0807616,22246047.139378,21251551.7410618,20270999.6629877,23413740.4303956,24001785.3746756
22626663.6018557,23036524.8445008,22246602.9327761,21251792.3676857,20270899.7737729,23413094.8618271,24002149.1149382
22627032.1155629,23035935.6471438,22247158.719541,21252033.0020203,20270799.9819697,23412449.4835448,24002512.9039865
22627400.940745,23035346.3296884,22247714.8338139,21252273.2715173,20270700.0781276,23411803.991556,24002876.5683668
22627769.7802735,23034757.4406948,22248270.5042813,21252513.7681299,20270600.2239855,23411158.5058706,24003240.1820716
22628138.4896425,23034168.3815802,22248826.3778022,21252754.1983558,20270500.4293049,23410513.0242936,24003604.011615
22628507.385382,23033579.5003483,22249382.3190149,21252994.4161056,20270400.7809683,23409867.5898022,24003968.2224984
22628876.5905087,23032990.692828,22249938.4091405,21253234.8457069,20270301.1175289,23409222.5278176,24004332.450639
22629245.6346487,23032401.8707244,22250494.6405324,21253475.2920914,20270201.8572869,23408577.0754213,24004696.7113438
22629614.7215074,23031812.9827733,22251050.9416049,21253716.2468471,20270102.8480713,23407931.8581132,24005061.1798011
22629983.9349088,23031224.2846834,22251607.3941581,21253957.1031307,20270003.7307781,23407286.4869211,24005425.504273
22630353.4815092,23030635.5070533,22252163.6979599,21254197.9111347,20269904.8111439,23406641.1155105,24005790.1360262
22630723.0513395,23030046.8933704,22252720.2063353,21254438.3197085,20269805.569648,23405995.6098549,24006154.8814546
22631092.6540698,23029458.1757839,22253276.4277177,21254679.2083856,20269706.8885009,23405350.2079937,24006519.5973562
22631462.5552356,23028869.6730242,22253833.0658143,21254920.2189449,20269608.1808524,23404705.036331,24006884.289155
22631832.4174351,23028280.9341295,22254389.7403458,21255161.1336156,20269509.2019526,23404059.9937726,24007249.2672674
22632201.8656564,23027692.2923977,22254946.1860615,21255402.1009849,20269410.6538224,23403414.9332569,24007614.3458644
22632571.8125652,23027104.0072075,22255503.1490785,21255643.0178959,20269312.0769451,23402769.8154024,24007979.7730025
22632941.7261517,23026515.5600872,22256059.7766985,21255884.010846,20269213.6587644,23402124.5816222,24008344.8928402
22633311.7674029,23025927.1334922,22256616.5110938,21256125.1186678,20269115.1842783,23401479.4255121,24008710.4685831
22633681.9544922,23025338.6259018,22257173.5591161,21256366.4384831,20269017.058543,23400834.441612,24009075.6350283
22634052.1045344,23024750.1260695,22257730.4710278,21256607.5696079,20268918.8646505,23400189.3426918,24009441.3649756
22634422.4048565,23024161.637948,22258287.7686143,21256848.9178079,20268821.0466005,23399544.1334475,24009807.1188314
22634792.7640924,23023573.2488324,22258844.9569417,21257090.133035,20268723.2494298,23398899.2703586,24010173.1345274
22635163.3935711,23022984.6257466,22259402.2544534,21257331.1971877,20268625.3770769,23398254.3456383,24010538.7817973
22635533.8185977,23022396.4229655,22259959.6569061,21257572.5618033,20268527.5760346,23397609.3275882,24010904.6739968
22635904.4031634,23021808.2372225,22260517.0286539,21257813.7713262,20268429.9516247,23396964.381526,24011270.6563298
22636275.236818,23021220.1073831,22261074.4528893,21258055.1464245,20268332.5351829,23396319.3307087,24011636.6066218
22636645.9687853,23020631.9352898,22261632.2216716,21258296.3063543,20268235.1828504,23395674.2825618,24012002.7821878
