pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575898.7387524,23119404.2187909,22169466.4294916,21218528.2512409,20285887.8470784,23503682.2310604,23952227.8374802
22576254.0888849,23118808.2618171,22170014.221631,21218764.8694893,20285776.2478262,23503032.9402924,23952579.7705784
22576612.3846529,23118214.1242064,22170559.6307303,21218996.5134957,20285661.0088106,23502385.9673718,23952929.883407
22576967.4990538,23117619.0701639,22171104.4298649,21219231.4096619,20285547.3720185,23501736.2894802,23953276.7058462
22577326.1739399,23117026.2318393,22171652.7177364,21219468.2193285,20285432.9332192,23501089.995452,23953627.2785406
22577682.0580644,23116429.8387867,22172198.952277,21219702.8691376,20285320.7961767,23500440.3245904,23953977.2339882
22578040.2574618,23115834.4680622,22172746.6302718,21219938.2658005,20285208.431126,23499790.6767805,23954327.5977371
22578395.9472905,23115240.8774439,22173291.0780319,21220174.1714007,20285093.4665868,23499143.3497719,23954678.16079
22578753.9648068,23114645.9273568,22173839.8134315,21220409.7600383,20284979.1793202,23498494.9002449,23955029.3218031
22579113.4753988,23114053.3194126,22174385.4842235,21220642.919961,20284865.8991014,23497847.6883103,23955378.54316
22579468.0412616,23113457.7762022,22174934.0824804,21220879.3294747,20284753.3484726,23497199.9892017,23955729.7574801
22579825.3599,23112862.7773224,22175481.4043624,21221112.9894645,20284640.172902,23496549.5552011,23956081.8016776
22580181.8906853,23112269.4574492,22176025.3603989,21221349.1007726,20284527.1449266,23495901.9118086,23956429.1590191
22580539.9483784,23111675.303961,22176573.888616,21221583.1116552,20284413.4004303,23495252.6210625,23956782.6277856
22580898.2542009,23111080.5578303,22177121.4604622,21221820.425491,20284302.4102785,23494605.2726206,23957133.0558185
22581254.8783084,23110486.3424965,22177666.7681454,21222055.1419052,20284186.3126972,23493957.6465488,23957485.0288338
22581615.5866157,23109890.8108623,22178217.0901623,21222290.2213855,20284074.1508165,23493308.094594,23957833.5322778
22581971.9045833,23109298.8201763,22178762.9764903,21222527.1996678,20283965.6689706,23492661.522202,23958183.9321218
22582330.6915249,23108704.2016354,22179310.0444878,21222763.4788783,20283851.6755828,23492014.4785385,23958536.4227684
22582690.4113277,23108109.4649434,22179857.9908902,21222998.8569785,20283739.5757041,23491362.1860947,23958888.5879876
22583045.9637856,23107516.1692764,22180403.8403316,21223233.1305691,20283626.3630997,23490717.8976654,23959239.6203943
22583405.0115464,23106922.364439,22180953.0123128,21223468.4430653,20283516.7346743,23490068.3849081,23959591.9124938
22583763.7130115,23106328.0627246,22181501.1037593,21223703.8838661,20283404.1540351,23489419.0799356,23959940.3919114
22584123.6211237,23105733.0273389,22182047.7519503,21223939.3998475,20283291.8294436,23488772.6532714,23960292.2333439
22584479.6682708,23105140.2458639,22182595.9031283,21224176.0564832,20283179.1810817,23488126.6765452,23960646.5037751
22584840.0375494,23104545.998248,22183145.247974,21224411.3119414,20283067.7262818,23487476.2544545,23960998.3775615
22585198.5038615,23103954.0857296,22183691.0242137,21224646.5713711,20282956.1694616,23486828.6310567,23961350.0757983
22585559.9240001,23103359.582646,22184239.6675106,21224884.7915122,20282844.8843214,23486181.1054574,23961702.933318
22585916.8510787,23102764.6921264,22184787.9834654,21225119.5534617,20282732.6816241,23485531.8781711,23962053.659393
22586275.762817,23102171.4573977,22185337.0157155,21225354.0079305,20282622.0869722,23484885.3653342,23962407.8990639
22586633.1085813,23101578.7577099,22185883.5710042,21225591.3380764,20282511.5312078,23484236.9957342,23962758.9886066
22586993.4007677,23100985.5633221,22186432.0702859,21225825.9164076,20282399.7247246,23483588.4657585,23963111.9803986
22587351.8975689,23100391.332843,22186980.6701833,21226063.7144123,20282289.7235911,23482941.1031766,23963464.6648362
22587712.6996267,23099796.3386768,22187528.4905288,21226299.7962555,20282178.7668991,23482291.5700398,23963817.714538
22588072.3546142,23099206.1094368,22188077.6327799,21226536.4538219,20282068.010208,23481646.3585195,23964171.7986548
22588433.5960341,23098612.0720682,22188624.6440219,21226773.0586793,20281956.8159006,23480996.7500745,23964523.1390573
22588791.2867942,23098018.2323199,22189175.3060453,21227008.2424839,20281845.5948774,23480349.6282212,23964876.5998376
22589150.0628856,23097423.9503186,22189724.1544348,21227242.8429323,20281736.2344631,23479700.9641122,23965231.8986591
22589511.7571133,23096831.3656251,22190272.7002631,21227480.7337012,20281626.8081311,23479052.9601951,23965584.4778631
22589871.0926367,23096237.1250951,22190822.0712449,21227719.0534057,20281515.3982213,23478408.1814801,23965936.5160518
22590230.7180834,23095643.7117873,22191370.0414766,21227952.3400894,20281405.0421052,23477759.7381416,23966290.2631855
22590591.5411144,23095052.7831373,22191918.6716138,21228187.5983447,20281295.4586182,23477111.9737373,23966644.8200023
22590950.5723014,23094457.8780141,22192468.7530046,21228425.6560577,20281185.6901084,23476464.2330785,23966997.528882
22591312.5445434,23093865.6296106,22193017.7583723,21228661.8545311,20281075.1471717,23475815.8356815,23967349.6230775
22591670.8529986,23093270.4787126,22193566.9207411,21228898.1526286,20280967.1141108,23475168.1031423,23967705.0922107
22592031.3401038,23092680.5935581,22194113.6799069,21229135.7976936,20280856.8000255,23474522.5523724,23968059.9628709
22592393.4134933,23092085.4452159,22194665.1713023,21229373.0725476,20280746.4913267,23473872.7380762,23968412.9612909
22592753.5167172,23091492.8509179,22195213.1849691,21229609.4349806,20280636.957542,23473224.8287361,23968766.2567541
22593113.1014452,23090901.4878724,22195762.3448062,21229845.1391348,20280528.3646838,23472577.7652538,23969123.3264603
22593472.5993809,23090308.304353,22196313.1990798,21230081.1601161,20280418.8530198,23471931.6639473,23969476.0955923
22593833.8620031,23089714.9522919,22196862.4980022,21230318.6644741,20280308.4115035,23471282.5883382,23969831.0695254
22594195.4885155,23089121.3426109,22197414.222637,21230556.1346853,20280200.2724479,23470635.0071781,23970183.5968867
22594555.638614,23088530.2471536,22197960.8426073,21230792.6723791,20280090.9086416,23469990.216484,23970537.6246608
22594918.8624352,23087935.623064,22198509.8384303,21231030.4230339,20279982.8713315,23469340.2583132,23970892.6457607
22595280.5610346,23087343.4164753,22199060.9052495,21231267.1310432,20279874.0356975,23468693.1463934,23971250.5716437
22595640.6619058,23086750.9669212,22199611.0647447,21231502.7494117,20279765.4719131,23468044.9222835,23971604.8663224
22596002.3356022,23086158.5119077,22200161.7196758,21231741.2927952,20279656.7840246,23467399.3581172,23971959.6747855
22596365.0508337,23085568.0596142,22200711.8724347,21231978.1176973,20279548.3260851,23466750.6721882,23972314.5957578
22596725.9641685,23084973.3731432,22201262.435676,21232214.2301515,20279441.4172304,23466105.033024,23972669.4066568
22597087.2287036,23084382.2461138,22201809.9225365,21232451.1928849,20279332.6805478,23465455.8533729,23973023.4456268
22597449.6556252,23083788.4667968,22202362.9066535,21232688.5164095,20279224.0085767,23464810.0355934,23973379.7223043
22597809.8039209,23083195.6108133,22202913.2193998,21232926.7882377,20279116.562222,23464163.2884519,23973735.3333155
22598171.611532,23082604.3665533,22203462.4339771,21233164.8053496,20279008.7383925,23463512.7566698,23974091.2023517
22598534.2993235,23082012.15545,22204012.7533246,21233400.7965026,20278899.691134,23462868.512773,23974448.6046626
22598895.819581,23081419.962495,22204564.7393017,21233637.9628579,20278791.6596201,23462221.2569748,23974804.8317579
22599257.9275053,23080827.3774252,22205114.7229145,21233876.4276138,20278684.5095048,23461571.9248829,23975162.1597695
22599621.4370872,23080235.4853273,22205665.9756274,21234112.580787,20278578.7417189,23460926.3347321,23975516.552145
22599982.7113682,23079643.5348258,22206214.4711894,21234353.3828648,20278469.1779141,23460277.864348,23975871.7855923
22600344.7789284,23079051.2358021,22206766.0184636,21234584.9473151,20278361.9671245,23459631.8906564,23976229.0470097
22600709.092956,23078459.2551687,22207317.4252544,21234826.0888941,20278254.9095078,23458984.7111065,23976582.4859051
22601070.3498136,23077867.4993918,22207868.8754945,21235063.2844842,20278148.4617045,23458338.3817249,23976941.1375532
22601435.7501169,23077273.732406,22208419.33493,21235301.5773369,20278039.8184237,23457690.8059079,23977297.9780046
22601797.7731663,23076684.3258686,22208969.8491117,21235539.0486543,20277934.782261,23457045.7491187,23977655.6873878
22602158.66697,23076090.6782348,22209521.8768549,21235776.5766791,20277828.8023615,23456395.8927339,23978012.4792566
22602521.7324089,23075500.3321297,22210074.984071,21236012.5968043,20277721.6803273,23455749.303372,23978368.6818663
22602885.7815184,23074907.9755222,22210625.4875071,21236251.0115441,20277613.0937506,23455102.1345512,23978726.8746471
22603246.9733651,23074316.4758784,22211176.4857147,21236489.9311153,20277506.772902,23454454.7721745,23979083.1638477
22603609.6622597,23073723.4484911,22211727.3528502,21236728.1406748,20277401.6417828,23453809.7769775,23979439.9623948
22603973.578024,23073131.8040954,22212280.3615128,21236963.9007615,20277295.4970295,23453161.2134233,23979797.4261789
22604338.9026552,23072542.2627934,22212829.6577402,21237201.5719833,20277187.7382863,23452513.9790284,23980155.6076568
22604699.9268222,23071948.463945,22213382.8101922,21237441.4258108,20277083.3135888,23451867.8363419,23980511.8697913
22605063.5495094,23071357.1508988,22213933.9447821,21237679.6392057,20276975.5134626,23451221.1500445,23980870.6227568
22605426.9930212,23070764.6893275,22214486.0607694,21237917.6135097,20276869.8029663,23450574.205458,23981229.2401393
22605792.6652029,23070173.0477597,22215039.3737957,21238154.4003912,20276765.4962418,23449926.1371938,23981584.9446691
22606157.3723691,23069582.6396194,22215589.2250026,21238394.9847669,20276659.6316818,23449280.0959585,23981943.52101
22606519.1843631,23068990.470111,22216139.5465475,21238631.8322646,20276551.800159,23448633.8091965,23982302.3204302
22606882.9800725,23068400.5853622,22216692.2848243,21238869.8465539,20276448.1085181,23447987.2233081,23982660.4667799
22607247.6261469,23067808.0926792,22217246.0989294,21239108.1851682,20276342.1596203,23447338.9980177,23983017.6164932
22607611.6149845,23067217.4595823,22217798.8485322,21239346.8357809,20276237.6627405,23446694.830994,23983377.0659717
22607975.7583247,23066625.787667,22218350.6868342,21239584.3728117,20276134.5073641,23446046.8760054,23983733.4400032
22608338.0264784,23066035.518123,22218900.9990669,21239824.3903838,20276027.665054,23445401.2820419,23984092.4379654
