carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1371436,23119403.3112703,22169467.4351578,21218528.2358362,20285889.1317384,23503682.3835579,23952229.4081747
22576254.7671431,23118808.596979,22170013.6649756,21218763.0904391,20285775.0228065,23503033.9366912,23952578.9283488
22576611.4906176,23118213.9435432,22170560.0006077,21218997.9746833,20285661.0377085,23502385.4874674,23952928.5217581
22576968.1882831,23117619.3023982,22171106.3898451,21219232.9023262,20285547.17862,23501737.0723358,23953278.3380123
22577325.1402505,23117024.6301709,22171652.7679817,21219467.8554232,20285433.4745124,23501088.6025679,23953628.1226937
22577682.1322095,23116430.1028242,22172199.2975611,21219702.8914739,20285319.7925489,23500440.2813446,23953978.0243249
22578039.1464275,23115835.5582363,22172745.8354214,21219937.9086852,20285206.2206435,23499791.9097036,23954328.1185259
22578396.2851009,23115241.06065,22173292.4505118,21220173.0404327,20285092.738013,23499143.519513,23954678.2283253
22578753.5247543,23114646.6203426,22173839.2043854,21220408.1347644,20284979.4032575,23498495.1768405,23955028.446225
22579110.8027985,23114052.2209655,22174386.020979,21220643.3034986,20284866.1408143,23497846.8642371,23955378.790326
22579468.2386528,23113457.8178773,22174932.8311318,21220878.538276,20284752.9500927,23497198.5936535,23955729.240966
22579825.7007606,23112863.5229635,22175479.752204,21221113.7788456,20284639.9313341,23496550.3014675,23956079.7672397
22580183.2824951,23112269.2212237,22176026.7347114,21221349.0549188,20284526.9795929,23495902.0776622,23956430.4160189
22580540.9570694,23111674.9585648,22176573.7805253,21221584.4009301,20284414.1429058,23495253.8218548,23956781.1673054
22580898.6691028,23111080.7434563,22177120.9039302,21221819.7461522,20284301.3682228,23494605.608169,23957131.9675164
22581256.5217764,23110486.5786661,22177668.1085459,21222055.1405104,20284188.7218771,23493957.379516,23957482.9825981
22581614.4859774,23109892.4200682,22178215.3627073,21222290.5778531,20284076.1482717,23493309.2532079,23957834.0034732
22581972.4864274,23109298.3487881,22178762.6531223,21222526.0844226,20283963.70674,23492661.0601433,23958185.1289086
22582330.5919325,23108704.2404849,22179310.0295572,21222761.6267471,20283851.3543433,23492012.9155503,23958536.4686004
22582688.7414543,23108110.2565223,22179857.4838507,21222997.1652706,20283739.1222895,23491364.8042838,23958887.7668413
22583047.0195334,23107516.2436163,22180405.0473773,21223232.7858399,20283626.9821127,23490716.7334595,23959239.261616
22583405.3680979,23106922.3347438,22180952.669078,21223468.3982157,20283514.9108603,23490068.620233,23959590.7786281
22583763.8018529,23106328.4256809,22181500.3086377,21223704.1321356,20283403.0025062,23489420.5583341,23959942.4301319
22584122.3129315,23105734.5603497,22182048.0596868,21223939.8376709,20283291.0994067,23488772.5420528,23960294.2033032
22584480.9117714,23105140.7554818,22182595.8404248,21224175.6068639,20283179.3601464,23488124.5285694,23960646.0938537
22584839.6393341,23104546.8988721,22183143.720557,21224411.3643314,20283067.741509,23487476.5389054,23960998.0461275
22585198.4302986,23103953.2047164,22183691.6568848,21224647.2085865,20282956.1869425,23486828.5681625,23961350.1123784
22585557.3099574,23103359.4568263,22184239.6975145,21224883.1098811,20282844.7430426,23486180.5885985,23961702.2858823
22585916.2468847,23102765.7829176,22184787.7371876,21225119.0078207,20282733.3945545,23485532.6265605,23962054.5434733
22586275.3337965,23102172.1650784,22185335.9098148,21225354.9706408,20282622.1388166,23484884.711119,23962406.8837184
22586634.4625827,23101578.5789577,22185884.1429455,21225590.9901349,20282510.9942171,23484236.8493433,23962759.4097567
22586993.6677311,23100985.0327361,22186432.4250615,21225827.0077703,20282399.9501922,23483588.929883,23963112.0016765
22587352.9471624,23100391.5090707,22186980.7606113,21226063.1078414,20282289.0516673,23482941.0866663,23963464.6470595
