pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575879.3997538,23119327.9418808,22169524.6584524,21218519.8164268,20285877.5713547,23503749.2089811,23952213.5059439
22576236.0305084,23118733.297705,22170071.0054639,21218754.6359991,20285763.5730003,23503100.6331219,23952563.1270486
22576592.6427487,23118138.6801299,22170617.3199881,21218989.4687079,20285649.5371657,23502452.2164931,23952913.1322459
22576949.4942562,23117543.9745593,22171163.6964945,21219224.2732818,20285535.6089175,23501803.6756121,23953262.7282439
22577306.4147973,23116949.5939102,22171710.2646623,21219459.4579554,20285422.0086668,23501155.0122307,23953612.3501089
22577663.4005663,23116354.9054095,22172256.6462353,21219694.5019228,20285308.1785944,23500506.2346989,23953962.0606534
22578020.2345727,23115760.3380931,22172803.1274548,21219929.557869,20285194.5379305,23499857.5492971,23954312.0612925
22578377.4664555,23115165.8580415,22173349.8715427,21220164.5222378,20285081.1022692,23499209.1416976,23954661.9453569
22578734.9438395,23114571.4973982,22173896.5812797,21220399.8665595,20284967.9153597,23498560.6580699,23955012.307143
22579092.3384411,23113977.0520381,22174443.4150435,21220634.9658756,20284854.8439983,23497912.2751642,23955362.5724864
22579449.9334728,23113382.799393,22174990.4108724,21220870.0305767,20284741.4613224,23497263.6485471,23955712.8682918
22579807.3446412,23112788.7142671,22175537.3614151,21221105.4301931,20284628.5394478,23496615.1653058,23956063.1432333
22580164.9768861,23112194.8607048,22176084.547306,21221340.5992508,20284515.7136895,23495967.1267128,23956413.7118592
22580522.6013906,23111600.4555987,22176631.3999124,21221576.0284496,20284402.8355807,23495318.6918325,23956764.7011168
22580880.372708,23111006.1642889,22177178.5195054,21221811.4372253,20284290.2017141,23494670.440359,23957115.2845796
22581238.1554832,23110411.9968606,22177725.6362559,21222047.0392642,20284177.5831388,23494022.2330028,23957466.2782652
22581596.2960662,23109818.0330554,22178272.8339775,21222282.8166794,20284065.176644,23493374.1013706,23957817.6924798
22581954.2590147,23109223.685799,22178820.1027718,21222518.2138829,20283952.8967217,23492726.067295,23958168.4608184
22582312.3259918,23108629.596439,22179367.5862135,21222753.8412084,20283840.656287,23492077.9773629,23958519.6700484
22582670.5463088,23108035.807709,22179914.933938,21222989.3298356,20283728.5020237,23491429.8173935,23958870.8920106
22583028.7214521,23107441.8076881,22180462.2503732,21223225.0257744,20283616.2813638,23490781.674934,23959222.2221371
22583386.9385813,23106847.9356078,22181009.7491962,21223460.7490563,20283504.3758069,23490133.3131265,23959573.7281582
22583745.7220481,23106254.0716148,22181557.5052727,21223696.499591,20283392.2171464,23489485.1497776,23959925.5471684
22584103.9246225,23105660.3700902,22182105.4859681,21223932.2821626,20283280.5828194,23488837.0287656,23960277.7828183
22584462.8964905,23105066.2922993,22182653.2921609,21224168.2069917,20283168.8191286,23488189.1333474,23960629.5451919
22584821.6870696,23104472.7203114,22183201.1776494,21224404.1263232,20283057.1144787,23487541.0584267,23960981.4897653
22585180.4225768,23103878.7465496,22183749.4446021,21224639.8291553,20282945.6914676,23486893.2242753,23961333.8656045
22585538.8898391,23103285.0329606,22184297.4865785,21224875.5752535,20282834.1629713,23486245.1713996,23961685.8004294
22585897.8923101,23102691.0580273,22184845.3337263,21225111.2531621,20282722.7308373,23485597.5069288,23962037.8918127
22586257.0045628,23102097.5741288,22185393.5076244,21225347.1458449,20282611.5407235,23484949.3953599,23962390.1239636
22586616.076727,23101503.9031394,22185941.881213,21225583.0726184,20282500.5421598,23484301.7347685,23962742.381339
22586975.2990812,23100910.0450587,22186489.9715131,21225819.346076,20282389.6653481,23483654.0168795,23963094.5575158
22587334.3989411,23100316.4328606,22187038.4075273,21226055.5084567,20282278.578886,23483006.0140941,23963447.1929162
22587693.6647996,23099722.8743445,22187586.895461,21226291.5700845,20282167.8128915,23482357.8035011,23963799.8471167
22588053.149618,23099129.5792073,22188135.584496,21226527.7596172,20282057.0193042,23481709.9900429,23964153.0385897
22588412.5300113,23098536.4285618,22188684.3761616,21226763.8999021,20281946.2142333,23481062.3834985,23964505.6289444
22588772.3165681,23097943.1067167,22189233.0326368,21227000.2655275,20281835.4736689,23480414.5344987,23964858.400998
22589131.990028,23097349.8389922,22189781.869839,21227236.5641455,20281725.1259577,23479766.4836975,23965211.5826288
22589491.6140686,23096756.6024473,22190330.7649997,21227472.9364332,20281614.6308677,23479118.8699389,23965565.2555263
22589851.5054893,23096163.5471038,22190879.5725398,21227709.135622,20281504.4316097,23478471.1042895,23965918.9083709
22590211.4329653,23095570.1877446,22191428.4748397,21227945.393817,20281394.3318894,23477823.4483535,23966272.3152188
22590571.4560293,23094977.0911621,22191977.5278403,21228181.706402,20281284.2472013,23477175.4169494,23966625.8727498
22590931.3439279,23094383.8230954,22192526.7055644,21228418.0327861,20281174.3285517,23476527.8258117,23966980.0715798
22591291.452897,23093790.8485715,22193075.8195848,21228654.5952015,20281064.4776435,23475880.3763993,23967333.8255281
22591651.6515404,23093197.7692928,22193624.9078135,21228891.1479928,20280954.6899908,23475232.8927422,23967687.6332184
22592012.0891581,23092604.7902832,22194174.2841735,21229127.4986632,20280845.0689394,23474585.1864518,23968041.3818014
22592372.6382584,23092012.1774113,22194723.7474995,21229364.3320761,20280735.5357904,23473937.8273483,23968395.5832231
22592733.4298688,23091419.2085204,22195273.1248294,21229601.1039552,20280626.1701128,23473290.1547547,23968750.3692856
22593094.2913616,23090826.41188,22195822.631934,21229837.8722133,20280516.5481766,23472642.4117192,23969104.6972739
22593454.9596928,23090233.5250245,22196372.1897521,21230074.6423852,20280407.1148274,23471994.991918,23969459.1455363
22593815.798921,23089640.858691,22196921.4308732,21230311.1817877,20280297.9262711,23471347.8404471,23969813.6098782
22594176.9693669,23089047.8628371,22197471.3412037,21230548.2546244,20280188.8435284,23470700.455834,23970168.1611541
22594537.879084,23088455.2014253,22198021.1047018,21230785.2113521,20280079.9776429,23470052.9953473,23970522.861111
22594899.0079848,23087862.4371602,22198570.6469625,21231021.9739945,20279971.1577851,23469405.7407847,23970877.8312432
22595260.2376084,23087269.6433778,22199120.4867919,21231258.9735318,20279862.3546752,23468758.6542163,23971232.7879882
22595621.7354652,23086677.0471966,22199670.5148377,21231495.855781,20279753.6868992,23468111.4560956,23971588.1828605
22595983.3364225,23086084.4641672,22200220.159083,21231733.0334727,20279645.047466,23467464.2161941,23971942.796516
22596344.6912965,23085491.9525421,22200770.2207586,21231970.0117901,20279536.7259625,23466817.0199233,23972297.5654624
22596706.0971662,23084899.2656153,22201320.3209829,21232207.2543581,20279428.4679539,23466169.6904738,23972653.032862
22597067.739738,23084306.6997625,22201870.4063967,21232444.5375486,20279320.3858469,23465522.3853144,23973008.4438701
22597429.3951774,23083714.0010267,22202420.5734251,21232681.7228554,20279212.3101089,23464875.3658292,23973363.6946551
22597791.2910701,23083121.5846255,22202970.855722,21232918.9004579,20279104.2439769,23464228.2933251,23973719.2459841
22598153.2154609,23082529.3203224,22203521.4689588,21233156.1483844,20278996.1964668,23463580.8579418,23974074.998473
22598515.1374201,23081937.3706954,22204071.6972108,21233393.2142705,20278888.1319793,23462933.7395128,23974430.8123752
22598877.1638632,23081345.1612245,22204622.1801893,21233630.4238582,20278780.554801,23462286.4722062,23974786.5734308
22599239.2331611,23080753.1106474,22205172.7964568,21233867.8151039,20278672.8296418,23461639.1661919,23975142.3762644
22599601.4275144,23080160.9993924,22205723.5875038,21234105.2921151,20278565.1870444,23460991.7416026,23975498.0354695
22599964.0990691,23079568.7941544,22206274.26481,21234342.5767651,20278457.7709904,23460344.7531077,23975854.0626347
22600326.3186119,23078976.7956787,22206825.1364053,21234580.1681649,20278350.4726112,23459697.6981287,23976210.2300894
22600688.7045154,23078384.9477028,22207376.0462787,21234817.8557613,20278243.0200195,23459050.7518763,23976566.6098281
22601051.3154332,23077792.6130589,22207927.1019028,21235055.5851132,20278135.774727,23458403.6186552,23976923.3375895
22601413.9716,23077200.9610502,22208478.0460934,21235293.1351915,20278028.6697762,23457756.4258876,23977280.0780371
22601776.8878727,23076609.0029102,22209029.1030294,21235530.7535906,20277921.6969316,23457109.6659803,23977637.0643747
22602139.9948732,23076017.3006683,22209580.1927675,21235768.4313921,20277814.7360339,23456462.7176752,23977993.8291589
22602502.9935553,23075425.4617553,22210131.2645425,21236006.2200256,20277708.0972541,23455815.6939203,23978350.9337709
22602865.8572788,23074833.442288,22210682.6635245,21236243.7907248,20277601.2046959,23455169.0315719,23978707.9623672
22603228.8362112,23074241.6111254,22211234.1128121,21236481.1399224,20277494.5781553,23454522.2477721,23979064.8264862
