pr1_1,pr1_2,pr1_3,pr1_4,pr1_5,pr1_6,pr1_7
22575897.0134816,23119405.2433337,22169466.0004104,21218529.4385579,20285889.0744931,23503683.7638668,23952228.0018482
22576254.6030474,23118807.6898529,22170015.6119427,21218763.9936875,20285774.9217049,23503033.6170752,23952578.3941255
22576610.5995892,23118214.5917946,22170560.2959973,21218997.3045154,20285661.3171886,23502383.8845984,23952927.6201631
22576969.1094935,23117619.0183446,22171106.325159,21219232.4413652,20285548.6361367,23501735.1387953,23953278.0512943
22577325.0474374,23117023.3899886,22171651.8262604,21219466.8182309,20285433.9496655,23501089.6809668,23953627.8690367
22577682.0987321,23116430.624293,22172198.5321048,21219702.9431168,20285321.1471528,23500440.2132991,23953975.0219204
22578038.5589382,23115836.2272859,22172743.5852128,21219939.6450692,20285206.4695302,23499791.5369306,23954331.7694627
22578396.6245615,23115241.8299674,22173292.2385389,21220171.4164548,20285092.649982,23499144.1514356,23954677.1480462
22578754.8733039,23114644.9349066,22173840.4785797,21220406.427751,20284978.7324064,23498494.4390252,23955028.10032
22579109.366901,23114052.3565155,22174384.8893754,21220643.6820459,20284866.9061931,23497844.711606,23955381.4961446
22579467.8039445,23113459.5316394,22174934.9856635,21220879.493826,20284752.3913962,23497198.5578953,23955733.6592102
22579828.3789306,23112864.971003,22175478.5604702,21221113.1604374,20284639.6496702,23496548.8377826,23956077.7571663
22580184.7489348,23112270.0204259,22176024.0518207,21221348.9845827,20284526.6666136,23495902.0264883,23956432.8136028
22580540.8084858,23111675.1509484,22176573.9495433,21221583.4659233,20284413.7676547,23495253.660761,23956779.0451323
22580898.786301,23111082.4747036,22177120.2917261,21221819.2716633,20284300.2317689,23494604.9763039,23957133.3391737
22581257.7737264,23110487.2294642,22177669.9738844,21222056.0360121,20284187.1136291,23493959.2097387,23957484.3407249
22581615.9860895,23109892.4351815,22178215.5016957,21222291.3767219,20284076.0046493,23493309.3059734,23957831.6120167
22581972.6373709,23109299.2904757,22178761.8397338,21222524.7660958,20283963.9851716,23492659.6577314,23958184.8926788
22582330.5581727,23108704.5013971,22179312.4230623,21222761.8246696,20283849.3778798,23492014.208285,23958538.0434452
22582688.3959154,23108108.5885148,22179856.6784105,21222997.8348185,20283738.2878491,23491365.775743,23958888.84203
22583046.8587913,23107514.05873,22180403.813928,21223233.4465096,20283626.8220411,23490716.0324224,23959238.6605723
22583404.7092091,23106923.648371,22180953.6626397,21223469.9062378,20283514.6944417,23490070.4743207,23959592.6068809
22583764.8804896,23106328.5844431,22181501.2026986,21223702.5465569,20283403.6288454,23489420.0452853,23959944.3590542
22584121.0401238,23105735.4795188,22182047.9182091,21223939.0071834,20283291.4707317,23488769.947926,23960294.5283822
22584480.798455,23105139.119235,22182597.3360862,21224176.4676272,20283177.3049826,23488127.2982771,23960647.0688856
22584839.3435852,23104546.7965564,22183144.312274,21224412.1556303,20283068.3572683,23487475.8640364,23960996.4443427
22585199.585252,23103951.9585753,22183691.3121984,21224648.4404469,20282956.3357081,23486830.4323441,23961348.6560402
22585559.0549466,23103358.0144612,22184240.0229078,21224883.1551895,20282845.962284,23486179.0988073,23961702.2328396
22585914.7799348,23102768.9327014,22184787.088847,21225118.4622797,20282733.4210069,23485533.4071168,23962053.1223579
22586276.4405031,23102170.9576587,22185334.7020079,21225355.3936597,20282621.2140892,23484884.3502838,23962407.3434055
22586636.3692504,23101577.8778002,22185884.084797,21225589.9178728,20282511.4372335,23484235.5491489,23962757.2952214
22586992.7397337,23100984.6342237,22186431.7394467,21225827.907411,20282402.7997321,23483590.1869716,23963112.5619055
22587354.3423269,23100391.3123442,22186979.5336489,21226063.6697354,20282288.6333877,23482942.0259408,23963463.8566113
22587711.1891009,23099798.6910271,22187529.0121406,21226299.866169,20282178.1972541,23482293.5698408,23963817.4105634
22588071.5807214,23099205.0076383,22188077.039025,21226535.7141812,20282065.7495572,23481644.7879073,23964172.2888809
22588432.3449729,23098610.5058455,22188625.2518884,21226771.6873874,20281956.4363404,23480997.2698877,23964523.7889427
22588791.2780115,23098017.0182711,22189174.9529219,21227008.3782273,20281847.2165418,23480353.1171616,23964875.7934597
22589150.1378886,23097425.7019591,22189722.92216,21227244.2383148,20281736.8250839,23479702.3943396,23965230.7412921
22589510.9603485,23096830.7392345,22190272.8633232,21227480.8987816,20281624.6323893,23479053.9875608,23965581.6697
22589869.8303566,23096238.1311462,22190822.9443348,21227716.6089485,20281513.5723821,23478406.9869949,23965937.9725868
22590229.3260561,23095646.5506094,22191369.0253657,21227953.7619125,20281406.8383045,23477759.6268724,23966291.161251
22590590.4821533,23095051.5720617,22191918.6764876,21228190.7688107,20281294.6408263,23477114.6032205,23966640.9828589
22590950.7311601,23094459.4184044,22192468.2406072,21228425.8023529,20281185.6029424,23476465.3211505,23966995.8609117
22591309.9390572,23093863.7166482,22193018.2756311,21228661.2509146,20281075.2752104,23475817.932989,23967351.165925
22591670.9317765,23093272.1365881,22193565.4909337,21228900.2091242,20280965.0633656,23475168.8478252,23967702.3512745
22592031.5570744,23092680.8209449,22194114.6948126,21229134.0368154,20280855.2930384,23474520.0437166,23968058.7703463
22592393.5079605,23092085.4734899,22194666.8656335,21229373.965635,20280745.6970823,23473873.3431764,23968411.1888845
22592753.3270381,23091494.4939007,22195214.8823763,21229609.5032015,20280637.161746,23473225.4901369,23968765.7809662
22593112.4502904,23090900.6405183,22195763.5477569,21229845.4847265,20280527.4948559,23472577.6340207,23969122.8961636
22593474.8038729,23090308.0497886,22196312.8574151,21230082.7458092,20280419.2743141,23471930.8520246,23969473.8210859
22593836.0685765,23089714.8528218,22196863.1457042,21230318.3760052,20280309.870778,23471285.9241599,23969830.4865521
22594196.0393223,23089118.9409616,22197410.8365142,21230556.6816681,20280200.8829123,23470636.1957703,23970184.7531244
22594556.7842669,23088531.1858874,22197961.3262756,21230793.5797138,20280090.7997614,23469988.7790674,23970538.7568123
22594917.4565038,23087935.6474728,22198510.9770716,21231029.8971002,20279982.8933251,23469342.0192994,23970894.3370743
22595281.0849637,23087343.9874475,22199062.5483866,21231265.9050878,20279873.3125859,23468693.5893195,23971249.3891428
22595638.5685633,23086753.8051301,22199612.8212899,21231503.589187,20279765.8149821,23468047.2882783,23971603.4269331
22596002.7757874,23086158.5835139,22200163.1147599,21231740.137683,20279656.9224008,23467399.0417069,23971958.9739291
22596363.7941063,23085566.3853361,22200712.0383859,21231978.004475,20279547.6522267,23466751.4984886,23972315.7870947
22596727.6271621,23084973.5434683,22201260.456306,21232214.775971,20279439.4236417,23466104.1747949,23972671.4182401
22597087.0436337,23084381.6954236,22201812.3581792,21232452.3368201,20279331.99156,23465456.2819064,23973024.7576784
22597447.1224385,23083789.0685035,22202361.810195,21232691.6413449,20279223.9001752,23464809.2357954,23973381.1182322
22597811.1085783,23083198.388987,22202912.5563132,21232925.5572071,20279115.9192056,23464163.0344411,23973736.8761185
22598171.7054148,23082606.0933332,22203463.2454622,21233164.5227025,20279007.6573453,23463514.0676345,23974092.1993362
22598533.2127764,23082013.2493754,22204012.8311296,21233400.4833815,20278900.1283298,23462867.5154816,23974444.9263786
22598895.4641481,23081417.9102853,22204565.3027919,21233636.7210152,20278793.5487293,23462220.7025883,23974803.510639
22599258.9859821,23080827.4031444,22205115.0610083,21233875.4399885,20278685.3454023,23461575.0713567,23975160.9837694
22599618.3521906,23080236.4964579,22205666.3654283,21234112.3619251,20278575.5573887,23460925.7635769,23975517.0144663
22599982.9431717,23079643.9874847,22206216.2947345,21234350.7650225,20278469.9709452,23460278.2774204,23975871.2537986
22600345.379442,23079052.3720057,22206766.4168912,21234588.0620829,20278362.5513579,23459630.5830255,23976231.0562895
22600708.1499606,23078458.3673558,22207318.459576,21234826.9856239,20278255.4360341,23458985.9493351,23976586.1325596
22601071.1378615,23077866.8695902,22207868.4684179,21235062.5981408,20278147.5025819,23458337.522966,23976939.9097479
22601434.9791318,23077275.3121738,22208421.4391151,21235300.8115864,20278040.773446,23457688.6869731,23977298.8782571
22601796.2720854,23076682.2014017,22208970.1004509,21235537.7250867,20277933.6658797,23457042.8408094,23977654.2306566
22602159.7185283,23076091.2311,22209522.9270037,21235776.813229,20277827.6773391,23456395.9322649,23978011.5152581
22602521.1458823,23075499.4637134,22210074.9824808,21236016.1455606,20277720.6081283,23455748.2650222,23978369.3197899
22602884.6042152,23074906.5580841,22210624.3344339,21236252.7473471,20277613.7683621,23455102.3793608,23978725.6939579
22603247.1269779,23074316.6949849,22211176.6480715,21236489.9393469,20277507.148513,23454454.7675123,23979081.4661688
22603611.5763768,23073723.7309638,22211726.5384422,21236728.7863923,20277400.0621937,23453809.1921948,23979439.3712561
22603971.57116,23073133.3663926,22212280.0434891,21236965.2851287,20277295.8477827,23453161.9412197,23979796.0598052
22604338.2627897,23072540.6901959,22212829.365682,21237203.4154153,20277189.2831746,23452514.403703,23980154.5683402
22604700.1681099,23071951.5200721,22213383.3445221,21237441.5392351,20277082.378676,23451866.0267702,23980513.2304876
22605063.5250771,23071356.8882335,22213933.343138,21237679.0697974,20276977.5316625,23451220.5385534,23980870.9523438
22605426.4279042,23070768.4781949,22214485.2251912,21237918.6687689,20276871.8085175,23450574.5767057,23981225.6941319
22605791.3328682,23070174.9143451,22215037.5061601,21238157.0831649,20276763.6965271,23449925.3582425,23981584.4207844
22606157.0571142,23069582.3735663,22215590.1898854,21238393.9154617,20276659.6063044,23449279.867828,23981942.4997419
22606520.2689472,23068990.4860033,22216141.9863709,21238632.483257,20276554.6069862,23448635.6891333,23982301.71751
22606882.1721905,23068401.4691917,22216693.7173677,21238868.9402255,20276447.9295888,23447987.5110199,23982661.0534959
22607247.8701051,23067809.1901981,22217244.8752094,21239109.6621534,20276341.5550512,23447338.9982354,23983016.1870803
22607611.6665441,23067218.5238457,22217796.5557802,21239346.2842654,20276237.8040385,23446693.1021335,23983377.8602975
22607975.3979825,23066624.2946993,22218348.9855919,21239585.1587223,20276131.5925419,23446047.351656,23983734.0781882
22608341.2898016,23066035.0866428,22218901.7456002,21239824.273242,20276027.863709,23445398.5657898,23984092.9088378
22608702.1127519,23065442.4180885,22219452.4766657,21240061.5034628,20275920.2975562,23444754.2159806,23984454.0790937
22609069.1854477,23064854.1413823,22220006.1166655,21240300.323258,20275817.1721109,23444106.653715,23984811.6915802
22609434.3387535,23064261.4518838,22220559.7541873,21240539.3306416,20275710.9709223,23443460.7356687,23985170.6758914
22609797.981353,23063670.3400242,22221110.9960306,21240776.9838007,20275607.3607448,23442813.5893323,23985528.1939741
22610162.9853619,23063078.6672857,22221663.3360848,21241015.6370142,20275501.8323407,23442165.8560635,23985886.0798576
22610526.4901255,23062489.0476622,22222216.1080335,21241253.4510643,20275399.1444264,23441521.011293,23986245.1957678
22610892.3147094,23061898.3703484,22222768.2843783,21241494.4240028,20275293.7355372,23440873.2523451,23986607.4058412
22611257.7812056,23061307.742725,22223323.8719591,21241733.0909141,20275188.8983842,23440225.7996152,23986964.8959522
22611621.9033275,23060715.3874457,22223873.7023524,21241970.555395,20275085.5404782,23439581.945931,23987324.7440705
22611988.1929417,23060125.5171624,22224429.0394399,21242209.7680685,20274982.1187418,23438936.3724273,23987682.7997143
22612351.3733356,23059532.2166351,22224982.5363849,21242448.1249301,20274880.0830968,23438288.1558817,23988044.0408735
22612718.6058974,23058943.8224496,22225536.2441054,21242685.9319122,20274775.1903323,23437642.1128309,23988405.7185643
22613084.4105059,23058354.3078075,22226088.8377818,21242926.5741309,20274668.8154064,23436993.813537,23988761.6379656
22613447.3435296,23057763.0255757,22226640.2832748,21243163.7471482,20274567.3351076,23436348.1897152,23989125.5518154
22613813.8024853,23057170.5828567,22227194.6887762,21243403.9485816,20274463.3317168,23435703.2443657,23989482.1277313
22614180.6720202,23056582.0737804,22227747.9591847,21243641.4562936,20274358.7212982,23435056.4880976,23989842.3567918
22614546.7370981,23055991.95261,22228299.7827772,21243881.8424486,20274255.5305535,23434409.7685877,23990205.2519682
22614910.222231,23055402.1328583,22228853.7169517,21244120.5846528,20274153.7461964,23433764.5500257,23990566.9376343
22615277.7862214,23054811.7905254,22229409.6329637,21244359.6656021,20274047.2970838,23433117.4409102,23990922.1006437
22615643.6307705,23054220.3731582,22229960.9880697,21244598.6322419,20273947.6487611,23432469.6306801,23991286.2837274
22616010.0766044,23053630.2136091,22230514.9873583,21244838.107225,20273843.6223765,23431826.1533389,23991647.0163312
22616376.3242956,23053038.2607934,22231068.0627645,21245076.1193718,20273740.968176,23431179.181652,23992008.3602447
22616743.1378278,23052447.5213344,22231625.1102701,21245317.509793,20273637.1147438,23430534.5911368,23992367.0024198
22617109.1749226,23051858.818948,22232176.2966223,21245556.0684274,20273534.2068548,23429887.8462313,23992728.8100333
22617473.7536331,23051266.8348945,22232732.1143838,21245794.1204445,20273434.5026824,23429241.0056762,23993088.231801
22617842.4958867,23050678.210257,22233287.3651689,21246035.3907633,20273330.5634262,23428595.588888,23993450.8727799
22618209.9656716,23050087.6498322,22233840.2638606,21246272.2299153,20273228.9158598,23427948.4524854,23993811.6927984
22618574.7950708,23049497.3706869,22234394.4392467,21246512.1583572,20273125.2994122,23427301.204342,23994171.7370173
22618942.1428744,23048909.6233292,22234946.9305873,21246751.9963221,20273023.0318449,23426657.7438786,23994534.846621
22619308.8869709,23048317.5870188,22235503.2763407,21246992.8332917,20272921.1562932,23426008.1349384,23994897.2958631
22619672.60402,23047728.1961529,22236055.8672819,21247231.9722312,20272820.4039961,23425363.4818753,23995257.9584556
22620041.66355,23047139.5615451,22236609.6095858,21247472.480448,20272715.5577035,23424715.3232042,23995620.4476102
22620409.3059656,23046547.5024532,22237166.2865156,21247711.3470418,20272613.7075358,23424072.7685102,23995982.4275638
22620775.7441369,23045958.4387878,22237719.8329496,21247949.9940143,20272513.2855789,23423425.6864658,23996342.2810924
22621143.8956835,23045366.5237503,22238273.7955067,21248191.6592138,20272411.3260639,23422780.205807,23996705.9996588
22621511.2413291,23044777.6819214,22238829.9146755,21248430.8593962,20272310.6701502,23422134.8259019,23997068.0457944
22621879.2028787,23044189.3482041,22239385.9946924,21248668.9317865,20272209.7035611,23421489.0043397,23997429.706541
22622246.3965407,23043599.6676769,22239938.9026898,21248909.8798499,20272107.3998519,23420842.1676831,23997794.3618227
22622612.2618647,23043008.9351044,22240494.402084,21249149.3728782,20272005.2144349,23420199.3729917,23998154.6340661
22622982.3694167,23042421.1604796,22241050.1698933,21249389.2542306,20271905.4227769,23419549.153745,23998516.8054932
22623348.9990385,23041829.8685553,22241605.123644,21249630.8455267,20271803.8387635,23418904.2523274,23998880.3139541
22623715.3359963,23041240.7353185,22242157.8850018,21249870.9827443,20271703.9228747,23418260.2861757,23999243.9870299
22624083.5217028,23040649.4113984,22242715.1881535,21250109.9493925,20271602.0802195,23417612.8923731,23999603.2602031
22624453.9408058,23040064.7581089,22243270.6797158,21250347.9511403,20271503.7447278,23416969.0271691,23999969.6076124
22624821.7268718,23039473.4191835,22243823.8900127,21250589.9895382,20271402.1419918,23416320.4593575,24000333.0975929
22625189.5988208,23038882.1047366,22244381.320592,21250830.6547862,20271300.657618,23415677.6088073,24000697.7965072
22625556.3676077,23038293.7213409,22244935.4673672,21251071.8060298,20271199.4993381,23415031.5530128,24001059.7708731
22625926.5094493,23037703.4359593,22245490.6088068,21251311.3067388,20271100.7393776,23414385.1856305,24001421.8932183
22626295.5197685,23037114.4371172,22246047.8857425,21251550.382538,20270999.7997982,23413741.8573213,24001784.8211061
22626664.1663933,23036525.3530863,22246603.0970548,21251791.9413734,20270900.6694937,23413092.810341,24002150.054123
22627030.3344936,23035937.2003259,22247158.1869778,21252033.9028538,20270802.2488402,23412449.2623771,24002512.3659645
22627399.8431667,23035346.7205711,22247715.6688976,21252272.5162197,20270701.3824412,23411804.015867,24002876.1212191
22627769.1446901,23034758.725871,22248270.7254108,21252512.8671587,20270602.2367,23411159.1609962,24003239.7388585
22628137.7393368,23034172.0868662,22248828.9659395,21252752.7494003,20270500.1567764,23410512.8312531,24003603.6505402
