carrier_1,carrier_2,carrier_3,carrier_4,carrier_5,carrier_6,carrier_7
22575898.1248239,23119403.2894551,22169467.4456392,21218528.1993716,20285889.073443,23503682.4145606,23952229.4195709
22576254.7520912,23118808.5860049,22170013.7147637,21218763.0783794,20285775.0552888,23503033.908057,23952579.0006086
22576611.41652,23118213.9276493,22170559.9554873,21218997.9735056,20285661.0754653,23502385.4765916,23952928.589662
22576968.2356501,23117619.281261,22171106.3470582,21219232.8927137,20285547.2217582,23501737.0519905,23953278.266903
22577325.1306324,23117024.6672022,22171652.7593334,21219467.8507781,20285433.4395794,23501088.6365405,23953628.0747791
22577682.1185474,23116430.0813308,22172199.2884229,21219702.8704364,20285319.7856817,23500440.2578836,23953978.025884
22578039.1571641,23115835.5558019,22172745.8099399,21219937.8921332,20285206.2244374,23499791.8694014,23954328.0454344
22578396.3079093,23115241.0977638,22173292.4708263,21220173.0350731,20285092.7616967,23499143.5057599,23954678.2279549
22578753.4776464,23114646.6450493,22173839.2275105,21220408.1300377,20284979.4055404,23498495.2008421,23955028.4852674
22579110.8417336,23114052.2115448,22174385.9706757,21220643.2976105,20284866.1156217,23497846.8492722,23955378.8370838
22579468.2198114,23113457.8323765,22174932.8250401,21220878.5331704,20284753.0020741,23497198.6209178,23955729.2574046
22579825.7004752,23112863.5442204,22175479.7459787,21221113.7744706,20284639.9297426,23496550.3203407,23956079.8000572
22580183.3083952,23112269.1882963,22176026.7542731,21221349.0914618,20284526.9872359,23495902.0903897,23956430.4403427
22580540.9257458,23111674.9613746,22176573.7704058,21221584.3830777,20284414.1428647,23495253.8685348,23956781.1482769
22580898.6894688,23111080.7163082,22177120.9033174,21221819.7943349,20284301.3405946,23494605.5883084,23957132.0240603
22581256.5510084,23110486.5692458,22177668.0524928,21222055.1518645,20284188.7442326,23493957.4531275,23957482.9019154
22581614.4729218,23109892.4686715,22178215.3476939,21222290.5897975,20284076.1617058,23493309.2262289,23957833.9870586
22581972.4896,23109298.3291839,22178762.6732751,21222526.0836189,20283963.6934551,23492661.0454367,23958185.1207592
22582330.5680539,23108704.3016783,22179310.0191937,21222761.5888456,20283851.3372269,23492012.9168787,23958536.4219199
22582688.7271059,23108110.306032,22179857.5230957,21222997.1750315,20283739.1485035,23491364.8341801,23958887.7026747
22583047.0357052,23107516.302635,22180405.039808,21223232.8023257,20283626.965049,23490716.6887002,23959239.1836548
22583405.3756571,23106922.3398364,22180952.6268886,21223468.3967866,20283514.9057212,23490068.6369398,23959590.8006122
22583763.7613849,23106328.3938723,22181500.292551,21223704.0497903,20283402.9983654,23489420.5459187,23959942.4892075
22584122.3624442,23105734.5883629,22182048.0741171,21223939.8046249,20283291.1180086,23488772.5503645,23960294.2846099
22584480.8924995,23105140.6975825,22182595.8911143,21224175.5753821,20283179.3536815,23488124.5055484,23960646.187623
22584839.6535418,23104546.9330438,22183143.7280515,21224411.4036103,20283067.7269592,23487476.4995136,23960998.0268527
22585198.4007469,23103953.1714108,22183691.688105,21224647.2097825,20282956.1718566,23486828.5620989,23961350.1115022
22585557.3225795,23103359.4541464,22184239.6912438,21224883.1049925,20282844.7300155,23486180.6109797,23961702.2917155
22585916.2558622,23102765.7945512,22184787.7267162,21225119.0075495,20282733.3842608,23485532.6619046,23962054.5567614
22586275.2828573,23102172.1345425,22185335.8576048,21225354.9939138,20282622.1378706,23484884.7243336,23962406.8924689
22586634.4478314,23101578.5958943,22185884.1242416,21225590.96956,20282510.9897783,23484236.8406509,23962759.35884
22586993.7029191,23100985.0142871,22186432.420274,21225826.9724315,20282399.9509056,23483588.933947,23963111.9773912
22587352.9967157,23100391.5576306,22186980.731859,21226063.0671514,20282289.0205487,23482941.0976832,23963464.6207072
22587712.3442337,23099798.0649124,22187529.1613165,21226299.2216962,20282178.1858125,23482293.2450939,23963817.4690107
22588071.8733182,23099204.6223007,22188077.6281894,21226535.357199,20282067.429644,23481645.4240475,23964170.2950305
22588431.4234035,23098611.1756874,22188626.2416572,21226771.5349601,20281956.7822819,23480997.6424788,23964523.3133703
22588791.0547131,23098017.8583871,22189174.8211104,21227007.8303732,20281846.2724146,23480349.849934,23964876.3918766
22589150.8307637,23097424.5246812,22189723.5711245,21227244.0469743,20281735.8423687,23479702.0627713,23965229.4918025
22589510.6286691,23096831.2313022,22190272.2760085,21227480.3786463,20281625.5062806,23479054.3224464,23965582.8010939
22589870.5161189,23096237.9899831,22190821.1031314,21227716.7344376,20281515.3073644,23478406.6270535,23965936.2196679
22590230.519371,23095644.8250014,22191370.0447014,21227953.1263098,20281405.1315802,23477758.9343487,23966289.7821243
22590590.6545587,23095051.6322319,22191919.0403257,21228189.5596305,20281295.1528573,23477111.2425359,23966643.3128229
22590950.7732378,23094458.5486236,22192468.0379121,21228426.0364537,20281185.1606365,23476463.6027471,23966996.9830127
22591311.0246284,23093865.4510914,22193017.0804089,21228662.5334668,20281075.3409391,23475815.9670034,23967350.7487475
22591671.4217278,23093272.4043999,22193566.3369084,21228899.0984002,20280965.6354394,23475168.3524452,23967704.6957938
22592031.7987272,23092679.4032807,22194115.5272392,21229135.698301,20280855.9746485,23474520.7156716,23968058.6888594
22592392.3524224,23092086.4449491,22194664.8573298,21229372.3246079,20280746.4487364,23473873.1615133,23968412.7758817
22592752.9317733,23091493.4987962,22195214.2233762,21229608.9994925,20280637.0929419,23473225.5612333,23968766.979216
22593113.651696,23090900.6105953,22195763.682276,21229845.7282331,20280527.6907,23472578.063074,23969121.2424004
22593474.4167396,23090307.8159204,22196313.192929,21230082.422677,20280418.5270773,23471930.5587043,23969475.6859452
22593835.2217083,23089714.9590937,22196862.7651299,21230319.2156194,20280309.3543493,23471283.0758803,23969830.1991321
22594196.2389748,23089122.2101938,22197412.3959427,21230556.0617035,20280200.3314918,23470635.6076602,23970184.7937418
22594557.211981,23088529.5032186,22197962.1343683,21230792.9291034,20280091.4583122,23469988.1176816,23970539.5022725
22594918.3373328,23087936.858916,22198511.9246384,21231029.8545064,20279982.6184478,23469340.7017261,23970894.3165255
22595279.5318915,23087344.2124946,22199061.8357844,21231266.7749287,20279873.8701337,23468693.2570802,23971249.2120339
22595640.8504262,23086751.5594228,22199611.7165512,21231503.7564871,20279765.2851292,23468045.9076324,23971604.2373756
22596002.2420508,23086158.9501254,22200161.7099926,21231740.7534167,20279656.7154313,23467398.5097548,23971959.3101126
22596363.7128187,23085566.4357698,22200711.7529313,21231977.8583046,20279548.3088044,23466751.142149,23972314.5637478
22596725.2367009,23084973.9577008,22201261.8751985,21232214.9562611,20279439.9900429,23466103.8610833,23972669.8114158
22597086.8429605,23084381.499954,22201812.0664444,21232452.1360571,20279331.7608651,23465456.4429374,23973025.2699713
22597448.5791189,23083789.1339724,22202362.333711,21232689.3268886,20279223.6342395,23464809.2545267,23973380.7891877
22597810.3881195,23083196.7466959,22202912.6629263,21232926.5017785,20279115.6332102,23464161.9273504,23973736.3535583
22598172.2836318,23082604.4184202,22203463.038929,21233163.7571181,20279007.7071571,23463514.7497976,23974092.1479149
22598534.2610584,23082012.0968353,22204013.5230481,21233401.0522792,20278899.9009627,23462867.454279,23974447.9748386
22598896.3045828,23081419.874977,22204564.0790548,21233638.4266466,20278792.1903637,23462220.2457392,23974803.8561802
22599258.4134241,23080827.6321577,22205114.6620746,21233875.8001364,20278684.5916412,23461573.0464756,23975159.8709178
22599620.7334566,23080235.5050933,22205665.3298433,21234113.2191591,20278577.0527396,23460925.8790316,23975515.964605
22599983.0395956,23079643.3588018,22206216.0956593,21234350.6702928,20278469.6606534,23460278.7751539,23975872.2702913
22600345.3892267,23079051.2295362,22206766.8985486,21234588.1600165,20278362.3301661,23459631.6279306,23976228.5768374
22600707.9580481,23078459.2378197,22207317.7419115,21234825.7507745,20278255.155173,23458984.5071328,23976584.9748217
22601070.5310864,23077867.2064866,22207868.697844,21235063.2982214,20278148.0434146,23458337.4728855,23976941.5462593
22601433.1773785,23077275.25572,22208419.7119003,21235300.9401106,20278041.0607728,23457690.381596,23977298.136807
22601795.8789244,23076683.2916398,22208970.8043475,21235538.5489263,20277934.1199776,23457043.3801807,23977654.8786956
22602158.7271728,23076091.4102197,22209521.9380354,21235776.2693726,20277827.2944773,23456396.3586723,23978011.7204911
22602521.6678973,23075499.5296976,22210073.1625019,21236013.9620657,20277720.5827608,23455749.3097603,23978368.5936116
22602884.6777113,23074907.7545632,22210624.4341829,21236251.8000625,20277613.9853832,23455102.3458115,23978725.7381227
22603247.7782802,23074315.9681546,22211175.7825731,21236489.5990918,20277507.486611,23454455.3800816,23979082.8366038
22603610.9135173,23073724.2366266,22211727.22686,21236727.4672428,20277401.0812357,23453808.4447311,23979440.0754208
22603974.1854334,23073132.5428325,22212278.6760791,21236965.3642024,20277294.760119,23453161.532208,23979797.3267498
22604337.5339459,23072540.8861287,22212830.2902705,21237203.2660911,20277188.5518718,23452514.6536029,23980154.8061279
22604700.9852789,23071949.3137661,22213381.8704642,21237441.2447657,20277082.4296449,23451867.7575066,23980512.3434459
22605064.5085201,23071357.7166409,22213933.5269608,21237679.2642598,20276976.4491648,23451220.8913101,23980869.9485167
