dop1_1,dop1_2,dop1_3,dop1_4,dop1_5,dop1_6,dop1_7
-67.8169336442548,113.099662045201,-104.001931389359,-44.6956073257396,21.728702247341,123.537507207896,-66.571485900579
-67.9112875695577,112.934009506768,-103.903794177437,-44.4814542528536,21.5936557404384,123.445631711394,-66.2785591143914
-68.0326159310709,113.255532922538,-104.030419850583,-44.7121449506423,21.5418641019026,123.532403868853,-66.5606505580506
-67.8652111496717,113.108473086659,-103.954268084895,-44.5874249172332,21.694989365756,123.291721673714,-66.4446024269166
-67.7360382363666,112.999189602404,-103.988581667269,-44.7559943973814,21.6618455141819,123.393519376611,-66.7141071778723
-67.9298008349717,113.235732978654,-104.112725720791,-44.8603576352187,21.4633094714237,123.376603606812,-66.6667733836217
-67.9912584851324,113.060317229439,-104.074527279291,-44.6197426980729,21.6729391053741,123.406214311313,-66.5364520405113
-67.8402141687876,113.113636251323,-104.032191642127,-44.8327038201653,21.6300766568495,123.538946021249,-66.6350848568898
-68.0627481614873,113.282724305726,-103.820946662968,-44.7695830614924,21.3964585307891,123.318025751022,-66.733649672868
-68.2046657710653,113.082549088065,-104.145274496473,-44.576373541278,21.3870033533233,123.38124112682,-66.6704786784984
-68.0995698898467,113.123247385747,-103.92254094859,-44.8345010200864,21.3445518238937,123.374913707877,-66.6562575640959
-67.878454381187,113.106861518424,-104.176175169254,-44.8329140133981,21.5054583715704,123.300034769683,-66.8363002271729
-68.0723568270761,113.096100963655,-104.140735845125,-44.9035966355085,21.3848667924741,123.493362695823,-66.7525024611084
-68.1634453955047,112.968505249123,-104.11817309789,-44.6255097025931,21.4813283829867,123.236752361189,-66.6617473560625
-68.1710102904189,113.164973295815,-104.242082024975,-44.7693150655153,21.18835366643,123.256803406532,-66.9502916867261
-68.1834958734022,112.936377761784,-104.14959699853,-44.8895421363843,21.4446594831313,123.368531420392,-66.9738619185554
-68.1076614331989,113.068471757286,-104.146927972369,-44.8674549115546,21.3314397581311,123.365920925173,-66.8036689956872
-68.0540178518703,113.244068081935,-104.154241868208,-44.9019646469856,21.4755163839824,123.401739535072,-66.9274129350963
